"","condition","worker_id","education","english_native","ethnicity","gender","age","religion","comments","trialNum","swatch","response","responseCoded","rt","country"
"693","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",21,"BI2A00030","equally yes/no",0,2281,"india"
"694","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",22,"BI2A00029","maybe no",-1,1801,"india"
"695","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",23,"BI2A00022","maybe no",-1,2244,"india"
"696","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",24,"BI2A00036","probably no",-2,1955,"india"
"697","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",25,"BI2A00024","probably yes",2,1993,"india"
"698","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",26,"BI2A00003","probably yes",2,914,"india"
"699","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",27,"BI2A00001","probably yes",2,855,"india"
"700","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",28,"BI2A00007","probably yes",2,914,"india"
"701","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",29,"BI2A00012","probably yes",2,3249,"india"
"702","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",30,"BI2A00048","definitely no",-3,2250,"india"
"703","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",31,"BI2A00010","maybe no",-1,2017,"india"
"704","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",32,"BI2A00013","probably yes",2,1466,"india"
"705","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",33,"BI2A00043","equally yes/no",0,2714,"india"
"706","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",34,"BI2A00025","maybe yes",1,1706,"india"
"707","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",35,"BI2A00027","maybe no",-1,1690,"india"
"708","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",36,"BI2A00008","definitely yes",3,2241,"india"
"709","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",37,"BI2A00023","maybe no",-1,2978,"india"
"710","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",38,"BI2A00042","equally yes/no",0,3402,"india"
"711","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",39,"BI2A00033","maybe no",-1,1458,"india"
"712","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",40,"BI2A00017","maybe no",-1,1371,"india"
"713","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",41,"BI2A00006","probably yes",2,1595,"india"
"714","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",42,"BI2A00032","maybe yes",1,1579,"india"
"715","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",43,"BI2A00005","probably yes",2,1259,"india"
"716","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",44,"BI2A00026","probably yes",2,1058,"india"
"717","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",45,"BI2A00019","probably yes",2,790,"india"
"718","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",46,"BI2A00021","maybe no",-1,1679,"india"
"719","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",47,"BI2A00035","definitely no",-3,1913,"india"
"720","animal","A30RCE2JIAF9EV","college_bachDegree",NA,"white","male",37,"christianity_protestant","",48,"BI2A00009","maybe yes",1,3479,"india"
"721","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",1,"BI2A00022","probably yes",2,4180,"india"
"722","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",2,"BI2A00025","definitely yes",3,2074,"india"
"723","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",3,"BI2A00046","definitely yes",3,3393,"india"
"724","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",4,"BI2A00032","definitely yes",3,2737,"india"
"725","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",5,"BI2A00033","maybe yes",1,2317,"india"
"726","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",6,"BI2A00020","definitely yes",3,1528,"india"
"727","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",7,"BI2A00038","probably no",-2,3260,"india"
"728","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",8,"BI2A00019","definitely yes",3,1389,"india"
"729","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",9,"BI2A00031","definitely no",-3,2216,"india"
"730","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",10,"BI2A00005","definitely yes",3,1809,"india"
"731","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",11,"BI2A00004","definitely yes",3,934,"india"
"732","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",12,"BI2A00035","definitely no",-3,1599,"india"
"733","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",13,"BI2A00045","definitely no",-3,1694,"india"
"734","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",14,"BI2A00007","definitely yes",3,2263,"india"
"735","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",15,"BI2A00016","definitely yes",3,2026,"india"
"736","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",16,"BI2A00039","definitely no",-3,1647,"india"
"737","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",17,"BI2A00012","definitely yes",3,1662,"india"
"738","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",18,"BI2A00024","maybe yes",1,1677,"india"
"739","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",19,"BI2A00030","definitely no",-3,1620,"india"
"740","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",20,"BI2A00018","definitely no",-3,835,"india"
"741","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",21,"BI2A00026","maybe yes",1,2417,"india"
"742","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",22,"BI2A00008","definitely yes",3,1326,"india"
"743","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",23,"BI2A00028","probably no",-2,1707,"india"
"744","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",24,"BI2A00011","probably yes",2,1701,"india"
"745","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",25,"BI2A00047","definitely no",-3,1685,"india"
"746","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",26,"BI2A00029","definitely no",-3,3058,"india"
"747","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",27,"BI2A00002","definitely yes",3,1324,"india"
"748","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",28,"BI2A00037","probably no",-2,1567,"india"
"749","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",29,"BI2A00042","definitely no",-3,1123,"india"
"750","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",30,"BI2A00034","probably no",-2,1530,"india"
"751","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",31,"BI2A00009","definitely yes",3,1566,"india"
"752","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",32,"BI2A00036","definitely no",-3,1553,"india"
"753","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",33,"BI2A00013","definitely yes",3,1356,"india"
"754","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",34,"BI2A00014","definitely yes",3,763,"india"
"755","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",35,"BI2A00003","definitely yes",3,670,"india"
"756","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",36,"BI2A00006","definitely yes",3,678,"india"
"757","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",37,"BI2A00010","definitely no",-3,1598,"india"
"758","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",38,"BI2A00041","definitely no",-3,904,"india"
"759","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",39,"BI2A00044","definitely no",-3,874,"india"
"760","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",40,"BI2A00023","probably no",-2,2237,"india"
"761","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",41,"BI2A00001","probably yes",2,1466,"india"
"762","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",42,"BI2A00040","definitely no",-3,1435,"india"
"763","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",43,"BI2A00017","definitely no",-3,808,"india"
"764","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",44,"BI2A00048","definitely no",-3,881,"india"
"765","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",45,"BI2A00027","definitely no",-3,827,"india"
"766","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",46,"BI2A00015","definitely yes",3,1638,"india"
"767","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",47,"BI2A00021","definitely no",-3,1184,"india"
"768","animal","A1ODGBU73JE8S","college_assocDegree",NA,"white","female",38,"christianity_catholic","",48,"BI2A00043","definitely no",-3,787,"india"
"769","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",1,"BI2A00038","probably no",-2,9251,"india"
"770","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",2,"BI2A00036","definitely no",-3,2650,"india"
"771","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",3,"BI2A00022","probably yes",2,3723,"india"
"772","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",4,"BI2A00015","probably yes",2,2413,"india"
"773","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",5,"BI2A00016","definitely yes",3,4237,"india"
"774","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",6,"BI2A00011","definitely yes",3,2455,"india"
"775","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",7,"BI2A00037","definitely no",-3,5239,"india"
"776","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",8,"BI2A00019","probably yes",2,3689,"india"
"777","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",9,"BI2A00028","maybe no",-1,5216,"india"
"778","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",10,"BI2A00048","definitely no",-3,4148,"india"
"779","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",11,"BI2A00046","definitely no",-3,1792,"india"
"780","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",12,"BI2A00041","definitely no",-3,1368,"india"
"781","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",13,"BI2A00035","definitely no",-3,1047,"india"
"782","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",14,"BI2A00020","definitely no",-3,1544,"india"
"783","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",15,"BI2A00043","definitely no",-3,1421,"india"
"784","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",16,"BI2A00023","definitely no",-3,2854,"india"
"785","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",17,"BI2A00008","probably yes",2,2689,"india"
"786","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",18,"BI2A00031","definitely no",-3,2500,"india"
"787","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",19,"BI2A00006","maybe yes",1,3679,"india"
"788","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",20,"BI2A00007","probably yes",2,2210,"india"
"789","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",21,"BI2A00012","probably no",-2,3443,"india"
"790","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",22,"BI2A00026","maybe yes",1,4596,"india"
"791","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",23,"BI2A00040","definitely no",-3,2162,"india"
"792","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",24,"BI2A00004","probably yes",2,2543,"india"
"793","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",25,"BI2A00032","equally yes/no",0,4649,"india"
"794","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",26,"BI2A00044","definitely no",-3,2352,"india"
"795","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",27,"BI2A00042","definitely no",-3,1327,"india"
"796","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",28,"BI2A00018","maybe no",-1,5443,"india"
"797","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",29,"BI2A00005","probably yes",2,2295,"india"
"798","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",30,"BI2A00001","probably yes",2,3356,"india"
"799","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",31,"BI2A00047","definitely no",-3,3454,"india"
"800","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",32,"BI2A00021","definitely no",-3,2155,"india"
"801","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",33,"BI2A00030","definitely no",-3,1924,"india"
"802","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",34,"BI2A00003","definitely yes",3,2747,"india"
"803","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",35,"BI2A00024","probably yes",2,4526,"india"
"804","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",36,"BI2A00013","maybe yes",1,3372,"india"
"805","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",37,"BI2A00039","definitely no",-3,2207,"india"
"806","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",38,"BI2A00034","probably no",-2,3925,"india"
"807","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",39,"BI2A00045","definitely no",-3,1742,"india"
"808","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",40,"BI2A00002","probably yes",2,2294,"india"
"809","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",41,"BI2A00027","probably no",-2,2804,"india"
"810","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",42,"BI2A00009","probably yes",2,4753,"india"
"811","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",43,"BI2A00010","equally yes/no",0,4485,"india"
"812","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",44,"BI2A00033","definitely no",-3,2254,"india"
"813","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",45,"BI2A00025","probably no",-2,3890,"india"
"814","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",46,"BI2A00017","probably no",-2,2295,"india"
"815","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",47,"BI2A00014","equally yes/no",0,3782,"india"
"816","animal","A3P94BCWGQIRTV","grad_degree",NA,"white","female",36,"buddhism","No",48,"BI2A00029","definitely no",-3,3849,"india"
"817","animal","A2IIFLNPOHCIH2","hs_diploma",NA,"white","male",40,"none","",1,"BI2A00028","probably no",-2,32208,"india"
"818","animal","A2IIFLNPOHCIH2","hs_diploma",NA,"white","male",40,"none","",2,"BI2A00018","probably no",-2,5929,"india"
"819","animal","A2IIFLNPOHCIH2","hs_diploma",NA,"white","male",40,"none","",3,"BI2A00030","probably no",-2,9238,"india"
"820","animal","A2IIFLNPOHCIH2","hs_diploma",NA,"white","male",40,"none","",4,"BI2A00017","probably no",-2,4376,"india"
